loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,commit_text
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,row_160,kc1,
12.0,1.0,1.0,1.0,34.0,136.0,0.17,6.0,22.67,816.0,0.05,45.33,7.0,0.0,1.0,0.0,8.0,8.0,22.0,12.0,1.0,0,row_1468,kc1,
19.0,3.0,3.0,3.0,50.0,226.18,0.11,9.27,24.39,2097.29,0.08,116.52,15.0,0.0,2.0,0.0,12.0,11.0,33.0,17.0,5.0,0,row_423,kc1,
34.0,3.0,1.0,3.0,67.0,311.14,0.09,11.54,26.97,3590.06,0.1,199.45,24.0,6.0,1.0,1.0,12.0,13.0,42.0,25.0,5.0,0,row_1792,kc1,
4.0,1.0,1.0,1.0,8.0,22.46,0.33,3.0,7.49,67.38,0.01,3.74,2.0,0.0,0.0,0.0,6.0,1.0,7.0,1.0,1.0,0,row_1946,kc1,
2.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,0.0,0.0,0.0,0.0,5.0,3.0,5.0,3.0,1.0,0,row_1001,kc1,
23.0,3.0,1.0,3.0,63.0,276.72,0.1,10.45,26.47,2892.94,0.09,160.72,18.0,3.0,0.0,0.0,10.0,11.0,40.0,23.0,5.0,0,row_1294,kc1,
7.0,1.0,1.0,1.0,11.0,34.87,0.25,4.0,8.72,139.48,0.01,7.75,4.0,0.0,1.0,0.0,6.0,3.0,7.0,4.0,1.0,0,row_1367,kc1,
23.0,2.0,1.0,2.0,68.0,315.78,0.12,8.16,38.72,2575.6,0.11,143.09,14.0,0.0,2.0,0.0,9.0,16.0,39.0,29.0,3.0,0,row_1142,kc1,
17.0,2.0,1.0,2.0,43.0,185.84,0.13,8.0,23.23,1486.74,0.06,82.6,12.0,1.0,2.0,0.0,10.0,10.0,27.0,16.0,3.0,0,row_1295,kc1,
55.0,5.0,1.0,3.0,142.0,765.71,0.07,14.25,53.73,10911.35,0.26,606.19,43.0,3.0,6.0,0.0,14.0,28.0,85.0,57.0,9.0,1,row_256,kc1,
38.0,2.0,1.0,2.0,90.0,445.88,0.08,13.0,34.3,5796.41,0.15,322.02,27.0,4.0,5.0,0.0,13.0,18.0,54.0,36.0,3.0,1,row_278,kc1,
16.0,1.0,1.0,1.0,62.0,287.92,0.17,5.88,48.95,1693.64,0.1,94.09,12.0,0.0,0.0,0.0,8.0,17.0,37.0,25.0,1.0,0,row_664,kc1,
18.0,1.0,1.0,1.0,64.0,300.83,0.18,5.56,54.15,1671.27,0.1,92.85,13.0,0.0,0.0,0.0,8.0,18.0,39.0,25.0,1.0,0,row_737,kc1,
40.0,4.0,1.0,4.0,103.0,484.15,0.06,15.86,30.53,7677.16,0.16,426.51,32.0,0.0,1.0,0.0,12.0,14.0,66.0,37.0,7.0,0,row_348,kc1,
33.0,1.0,1.0,1.0,65.0,325.0,0.17,5.83,55.71,1895.83,0.11,105.32,24.0,1.0,1.0,0.0,8.0,24.0,30.0,35.0,1.0,1,row_316,kc1,
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_808,kc1,
23.0,8.0,8.0,8.0,109.0,545.0,0.07,14.71,37.05,8017.24,0.18,445.4,19.0,0.0,1.0,0.0,13.0,19.0,66.0,43.0,15.0,1,row_108,kc1,
20.0,2.0,1.0,2.0,46.0,195.4,0.1,10.31,18.95,2015.11,0.07,111.95,16.0,0.0,2.0,0.0,11.0,8.0,31.0,15.0,3.0,0,row_369,kc1,
27.0,2.0,1.0,2.0,61.0,279.68,0.14,7.2,38.84,2013.72,0.09,111.87,20.0,1.0,3.0,0.0,9.0,15.0,37.0,24.0,3.0,0,row_606,kc1,
8.0,1.0,1.0,1.0,5.0,11.61,2.0,0.5,23.22,5.8,0.0,0.32,6.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,1.0,0,row_399,kc1,
6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,row_1139,kc1,
6.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,3.0,0.0,1.0,0.0,5.0,3.0,5.0,3.0,1.0,1,row_203,kc1,
3.0,3.0,1.0,2.0,16.0,57.36,0.17,6.0,9.56,344.16,0.02,19.12,1.0,0.0,0.0,0.0,9.0,3.0,12.0,4.0,5.0,0,row_1661,kc1,
22.0,1.0,1.0,1.0,14.0,50.19,0.91,1.1,45.63,55.21,0.02,3.07,11.0,0.0,1.0,0.0,2.0,10.0,3.0,11.0,1.0,1,row_267,kc1,
4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0,row_1934,kc1,
32.0,4.0,1.0,4.0,156.0,841.2,0.08,12.33,68.24,10369.98,0.28,576.11,25.0,0.0,2.0,0.0,13.0,29.0,101.0,55.0,7.0,0,row_365,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_1809,kc1,
20.0,1.0,1.0,1.0,76.0,369.21,0.17,5.9,62.53,2180.08,0.12,121.12,14.0,0.0,0.0,0.0,8.0,21.0,45.0,31.0,1.0,0,row_651,kc1,
4.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,2.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0,row_1158,kc1,
27.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,row_1098,kc1,
50.0,4.0,3.0,3.0,138.0,794.17,0.07,13.78,57.62,10946.73,0.26,608.15,36.0,2.0,6.0,0.0,17.0,37.0,78.0,60.0,7.0,0,row_1496,kc1,
35.0,3.0,1.0,3.0,105.0,546.99,0.08,12.78,42.79,6991.99,0.18,388.44,26.0,4.0,3.0,0.0,14.0,23.0,63.0,42.0,5.0,1,row_190,kc1,
6.0,1.0,1.0,1.0,15.0,53.77,0.22,4.5,11.95,241.98,0.02,13.44,4.0,0.0,0.0,0.0,9.0,3.0,12.0,3.0,1.0,0,row_1845,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1022,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_1948,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0,row_2063,kc1,
68.0,18.0,5.0,18.0,192.0,1066.48,0.06,15.48,68.88,16513.25,0.36,917.4,53.0,10.0,3.0,0.0,16.0,31.0,132.0,60.0,35.0,1,row_288,kc1,
45.0,6.0,1.0,6.0,89.0,427.85,0.05,20.67,20.7,8842.33,0.14,491.24,37.0,3.0,3.0,0.0,16.0,12.0,58.0,31.0,11.0,0,row_758,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1662,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_1984,kc1,
13.0,2.0,1.0,2.0,29.0,120.93,0.15,6.87,17.59,831.38,0.04,46.19,10.0,0.0,1.0,0.0,10.0,8.0,18.0,11.0,3.0,0,row_566,kc1,
99.0,8.0,5.0,8.0,277.0,1601.44,0.03,30.88,51.86,49456.13,0.53,2747.56,85.0,6.0,6.0,0.0,21.0,34.0,177.0,100.0,15.0,1,row_216,kc1,
16.0,2.0,1.0,2.0,43.0,191.76,0.18,5.43,35.32,1040.96,0.06,57.83,13.0,0.0,1.0,0.0,8.0,14.0,24.0,19.0,3.0,1,row_16,kc1,
10.0,2.0,1.0,2.0,19.0,70.31,0.15,6.75,10.42,474.58,0.02,26.37,8.0,0.0,0.0,0.0,9.0,4.0,13.0,6.0,3.0,0,row_1554,kc1,
13.0,1.0,1.0,1.0,29.0,110.41,0.27,3.75,29.44,414.05,0.04,23.0,9.0,0.0,2.0,0.0,6.0,8.0,19.0,10.0,1.0,0,row_336,kc1,
14.0,2.0,1.0,2.0,29.0,110.41,0.14,7.33,15.06,809.7,0.04,44.98,10.0,0.0,2.0,0.0,8.0,6.0,18.0,11.0,3.0,0,row_496,kc1,
17.0,2.0,1.0,2.0,37.0,159.91,0.17,6.0,26.65,959.47,0.05,53.3,14.0,0.0,0.0,0.0,10.0,10.0,25.0,12.0,3.0,0,row_1857,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,row_1115,kc1,
13.0,1.0,1.0,1.0,20.0,69.19,0.3,3.33,20.76,230.63,0.02,12.81,8.0,0.0,3.0,0.0,5.0,6.0,12.0,8.0,1.0,0,row_405,kc1,
18.0,2.0,1.0,2.0,35.0,136.74,0.15,6.86,19.94,937.65,0.05,52.09,14.0,0.0,2.0,0.0,8.0,7.0,23.0,12.0,3.0,0,row_1463,kc1,
16.0,1.0,1.0,1.0,40.0,175.69,0.17,6.0,29.28,1054.16,0.06,58.56,9.0,1.0,2.0,0.0,9.0,12.0,24.0,16.0,1.0,0,row_601,kc1,
1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_895,kc1,
12.0,1.0,1.0,1.0,27.0,110.36,0.31,3.27,33.72,361.18,0.04,20.07,6.0,0.0,2.0,0.0,6.0,11.0,15.0,12.0,1.0,0,row_709,kc1,
25.0,3.0,1.0,3.0,45.0,191.16,0.13,7.65,24.99,1462.35,0.06,81.24,18.0,1.0,3.0,1.0,9.0,10.0,28.0,17.0,5.0,1,row_217,kc1,
49.0,8.0,1.0,7.0,185.0,1088.29,0.06,17.81,61.1,19385.15,0.36,1076.95,35.0,3.0,9.0,0.0,19.0,40.0,110.0,75.0,15.0,1,row_112,kc1,
43.0,4.0,1.0,2.0,111.0,590.73,0.1,9.63,61.35,5688.55,0.2,316.03,25.0,2.0,3.0,0.0,13.0,27.0,71.0,40.0,7.0,0,row_1748,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_787,kc1,
48.0,12.0,1.0,11.0,177.0,977.67,0.04,26.92,36.31,26321.9,0.33,1462.33,38.0,2.0,6.0,0.0,20.0,26.0,107.0,70.0,21.0,1,row_102,kc1,
18.0,3.0,1.0,1.0,30.0,117.21,0.13,7.5,15.63,879.05,0.04,48.84,15.0,0.0,1.0,0.0,9.0,6.0,20.0,10.0,4.0,0,row_948,kc1,
41.0,6.0,5.0,5.0,95.0,508.97,0.05,18.9,26.93,9619.48,0.17,534.42,29.0,0.0,9.0,0.0,21.0,20.0,59.0,36.0,11.0,1,row_181,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2045,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_1600,kc1,
20.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,row_1118,kc1,
2.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,0.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,0,row_1008,kc1,
6.0,1.0,1.0,1.0,10.0,31.7,0.4,2.5,12.68,79.25,0.01,4.4,1.0,0.0,0.0,0.0,5.0,4.0,6.0,4.0,1.0,0,row_426,kc1,
4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5,4.0,1.0,0.0,0.06,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,row_1337,kc1,
40.0,4.0,1.0,4.0,100.0,500.0,0.07,15.17,32.97,7583.33,0.17,421.3,36.0,0.0,2.0,0.0,14.0,18.0,61.0,39.0,7.0,0,row_1849,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_799,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_684,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1348,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,8.0,8.0,0.0,0.44,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0,row_1202,kc1,
14.0,1.0,1.0,1.0,16.0,44.92,0.38,2.67,16.84,119.78,0.01,6.65,5.0,3.0,4.0,0.0,4.0,3.0,12.0,4.0,1.0,0,row_1542,kc1,
61.0,5.0,1.0,2.0,148.0,817.49,0.06,16.0,51.09,13079.79,0.27,726.66,39.0,10.0,7.0,0.0,16.0,30.0,88.0,60.0,9.0,1,row_314,kc1,
109.0,18.0,14.0,15.0,399.0,2550.53,0.02,42.25,60.37,107760.09,0.85,5986.67,93.0,1.0,12.0,0.0,28.0,56.0,230.0,169.0,35.0,1,row_313,kc1,
3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,row_338,kc1,
50.0,5.0,1.0,5.0,116.0,621.48,0.08,11.93,52.11,7411.68,0.21,411.76,41.0,4.0,3.0,0.0,14.0,27.0,70.0,46.0,9.0,1,row_279,kc1,
9.0,1.0,1.0,1.0,20.0,78.14,0.33,3.0,26.05,234.41,0.03,13.02,4.0,0.0,1.0,0.0,6.0,9.0,11.0,9.0,1.0,0,row_1782,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_2020,kc1,
27.0,8.0,6.0,5.0,128.0,694.56,0.05,20.16,34.45,14002.37,0.23,777.91,22.0,0.0,3.0,0.0,18.0,25.0,72.0,56.0,15.0,1,row_105,kc1,
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_563,kc1,
58.0,3.0,1.0,3.0,191.0,1016.49,0.05,21.0,48.4,21346.25,0.34,1185.9,46.0,2.0,3.0,0.0,15.0,25.0,121.0,70.0,5.0,1,row_31,kc1,
57.0,6.0,1.0,5.0,195.0,1132.43,0.06,15.47,73.18,17523.69,0.38,973.54,48.0,2.0,5.0,0.0,17.0,39.0,124.0,71.0,10.0,1,row_284,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_452,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.5,2.0,5.8,23.22,0.0,1.29,2.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,0,row_1532,kc1,
1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1396,kc1,
5.0,2.0,1.0,1.0,17.0,68.0,0.22,4.5,15.11,306.0,0.02,17.0,3.0,0.0,0.0,0.0,9.0,7.0,10.0,7.0,3.0,0,row_1707,kc1,
2.0,2.0,1.0,2.0,9.0,27.0,0.14,7.0,3.86,189.0,0.01,10.5,0.0,0.0,0.0,0.0,7.0,1.0,7.0,2.0,3.0,0,row_2052,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1645,kc1,
72.0,11.0,7.0,9.0,154.0,850.63,0.04,26.13,32.56,22222.67,0.28,1234.59,60.0,2.0,5.0,1.0,22.0,24.0,97.0,57.0,21.0,1,row_283,kc1,
9.0,1.0,1.0,1.0,6.0,15.51,0.5,2.0,7.75,31.02,0.01,1.72,5.0,0.0,2.0,0.0,4.0,2.0,4.0,2.0,1.0,1,row_187,kc1,
17.0,2.0,1.0,2.0,27.0,108.0,0.15,6.67,16.2,720.0,0.04,40.0,12.0,0.0,3.0,0.0,10.0,6.0,19.0,8.0,3.0,0,row_354,kc1,
96.0,9.0,1.0,8.0,274.0,1554.24,0.04,22.29,69.72,34646.7,0.52,1924.82,82.0,7.0,5.0,0.0,15.0,36.0,167.0,107.0,17.0,1,row_287,kc1,
6.0,1.0,1.0,1.0,14.0,48.43,0.4,2.5,19.37,121.08,0.02,6.73,4.0,0.0,0.0,0.0,5.0,6.0,8.0,6.0,1.0,1,row_48,kc1,
7.0,1.0,1.0,1.0,14.0,50.19,0.29,3.5,14.34,175.66,0.02,9.76,4.0,0.0,0.0,0.0,7.0,5.0,9.0,5.0,1.0,0,row_1828,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_694,kc1,
27.0,1.0,1.0,1.0,37.0,154.29,0.22,4.5,34.29,694.29,0.05,38.57,9.0,5.0,4.0,0.0,6.0,12.0,19.0,18.0,1.0,1,row_148,kc1,
1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1399,kc1,
83.0,11.0,1.0,11.0,171.0,927.89,0.04,23.04,40.27,21378.61,0.31,1187.7,65.0,10.0,6.0,0.0,18.0,25.0,107.0,64.0,21.0,1,row_2,kc1,
25.0,4.0,1.0,4.0,76.0,372.92,0.12,8.68,42.94,3238.55,0.12,179.92,21.0,0.0,0.0,0.0,11.0,19.0,46.0,30.0,7.0,1,row_230,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1670,kc1,
9.0,2.0,1.0,1.0,31.0,129.27,0.18,5.6,23.08,723.9,0.04,40.22,6.0,0.0,0.0,0.0,8.0,10.0,17.0,14.0,3.0,1,row_62,kc1,
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_807,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1622,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_954,kc1,
4.0,1.0,1.0,1.0,9.0,27.0,0.5,2.0,13.5,54.0,0.01,3.0,2.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,0,row_750,kc1,
16.0,1.0,1.0,1.0,8.0,24.0,0.4,2.5,9.6,60.0,0.01,3.33,3.0,6.0,2.0,0.0,5.0,3.0,5.0,3.0,1.0,0,row_1511,kc1,
40.0,5.0,1.0,4.0,81.0,412.08,0.1,9.55,43.17,3933.53,0.14,218.53,30.0,0.0,1.0,0.0,12.0,22.0,46.0,35.0,9.0,0,row_1799,kc1,
11.0,1.0,1.0,1.0,25.0,100.0,0.2,5.0,20.0,500.0,0.03,27.78,7.0,0.0,0.0,0.0,8.0,8.0,15.0,10.0,1.0,0,row_1755,kc1,
6.0,1.0,1.0,1.0,9.0,25.27,0.67,1.5,16.84,37.9,0.01,2.11,3.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,1.0,0,row_1336,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_699,kc1,
45.0,3.0,1.0,3.0,76.0,376.52,0.1,10.47,35.95,3942.99,0.13,219.05,25.0,6.0,8.0,2.0,13.0,18.0,47.0,29.0,5.0,0,row_1344,kc1,
32.0,4.0,3.0,3.0,105.0,554.97,0.09,11.5,48.26,6382.12,0.18,354.56,30.0,0.0,0.0,0.0,13.0,26.0,59.0,46.0,7.0,0,row_864,kc1,
10.0,2.0,1.0,2.0,17.0,60.94,0.33,3.0,20.31,182.83,0.02,10.16,6.0,1.0,0.0,1.0,6.0,6.0,11.0,6.0,3.0,0,row_821,kc1,
18.0,1.0,1.0,1.0,40.0,166.8,0.18,5.41,30.84,902.22,0.06,50.12,9.0,0.0,4.0,0.0,7.0,11.0,23.0,17.0,1.0,0,row_573,kc1,
70.0,13.0,4.0,12.0,291.0,1795.45,0.03,33.41,53.74,59984.29,0.6,3332.46,56.0,2.0,4.0,1.0,28.0,44.0,186.0,105.0,31.0,1,row_145,kc1,
2.0,1.0,1.0,1.0,3.0,4.75,1.0,1.0,4.75,4.75,0.0,0.26,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0,row_1444,kc1,
52.0,10.0,6.0,10.0,174.0,955.58,0.06,17.66,54.12,16870.97,0.32,937.28,46.0,1.0,3.0,0.0,16.0,29.0,110.0,64.0,19.0,0,row_991,kc1,
1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1587,kc1,
19.0,2.0,1.0,2.0,41.0,174.17,0.15,6.75,25.8,1175.61,0.06,65.31,14.0,0.0,2.0,1.0,9.0,10.0,26.0,15.0,3.0,0,row_1482,kc1,
10.0,2.0,1.0,2.0,17.0,60.94,0.33,3.0,20.31,182.83,0.02,10.16,5.0,1.0,0.0,2.0,6.0,6.0,11.0,6.0,3.0,0,row_820,kc1,
12.0,2.0,1.0,2.0,24.0,88.81,0.29,3.43,25.9,304.49,0.03,16.92,8.0,2.0,0.0,0.0,6.0,7.0,16.0,8.0,3.0,1,row_69,kc1,
8.0,3.0,1.0,3.0,13.0,36.5,0.2,5.0,7.3,182.48,0.01,10.14,5.0,0.0,1.0,0.0,5.0,2.0,9.0,4.0,5.0,1,row_141,kc1,
12.0,1.0,1.0,1.0,19.0,63.12,0.29,3.5,18.03,220.91,0.02,12.27,8.0,0.0,2.0,0.0,5.0,5.0,12.0,7.0,1.0,0,row_337,kc1,
23.0,1.0,1.0,1.0,67.0,307.19,0.21,4.74,64.87,1454.65,0.1,80.81,18.0,0.0,1.0,0.0,7.0,17.0,44.0,23.0,1.0,1,row_18,kc1,
8.0,1.0,1.0,1.0,11.0,36.54,0.4,2.5,14.62,91.35,0.01,5.08,4.0,0.0,0.0,1.0,5.0,5.0,6.0,5.0,1.0,0,row_1200,kc1,
18.0,1.0,1.0,1.0,45.0,203.56,0.12,8.25,24.67,1679.37,0.07,93.3,12.0,0.0,1.0,0.0,11.0,12.0,27.0,18.0,1.0,0,row_1545,kc1,
16.0,2.0,1.0,2.0,32.0,133.44,0.18,5.6,23.83,747.25,0.04,41.51,11.0,0.0,1.0,0.0,8.0,10.0,18.0,14.0,3.0,0,row_558,kc1,
28.0,4.0,1.0,1.0,59.0,270.51,0.09,11.42,23.68,3090.09,0.09,171.67,22.0,0.0,1.0,0.0,11.0,13.0,32.0,27.0,7.0,0,row_1032,kc1,
2.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_1256,kc1,
1.0,1.0,1.0,1.0,4.0,8.0,0.67,1.5,5.33,12.0,0.0,0.67,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,1.0,0,row_933,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1414,kc1,
2.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_2060,kc1,
4.0,1.0,1.0,1.0,7.0,19.65,0.4,2.5,7.86,49.13,0.01,2.73,2.0,0.0,0.0,0.0,5.0,2.0,5.0,2.0,1.0,0,row_805,kc1,
4.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1712,kc1,
18.0,1.0,1.0,1.0,24.0,98.1,0.33,3.0,32.7,294.3,0.03,16.35,12.0,0.0,0.0,0.0,6.0,11.0,13.0,11.0,1.0,0,row_1881,kc1,
10.0,2.0,1.0,1.0,16.0,57.36,0.17,6.0,9.56,344.16,0.02,19.12,7.0,0.0,1.0,0.0,8.0,4.0,10.0,6.0,3.0,0,row_962,kc1,
41.0,5.0,3.0,5.0,132.0,682.43,0.08,12.15,56.16,8293.01,0.23,460.72,37.0,1.0,1.0,0.0,13.0,23.0,89.0,43.0,8.0,0,row_541,kc1,
30.0,3.0,1.0,3.0,81.0,361.21,0.09,11.67,30.96,4214.16,0.12,234.12,23.0,1.0,1.0,0.0,10.0,12.0,53.0,28.0,5.0,0,row_1966,kc1,
63.0,7.0,6.0,7.0,144.0,766.36,0.06,18.0,42.58,13794.44,0.26,766.36,52.0,2.0,5.0,1.0,18.0,22.0,100.0,44.0,13.0,0,row_1174,kc1,
1.0,1.0,1.0,1.0,5.0,11.61,0.67,1.5,7.74,17.41,0.0,0.97,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,0,row_1398,kc1,
49.0,5.0,3.0,4.0,100.0,516.99,0.07,14.64,35.31,7570.25,0.17,420.57,32.0,1.0,7.0,0.0,15.0,21.0,59.0,41.0,9.0,0,row_1243,kc1,
3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,row_1091,kc1,
16.0,1.0,1.0,1.0,40.0,175.69,0.17,6.0,29.28,1054.16,0.06,58.56,9.0,1.0,2.0,0.0,9.0,12.0,24.0,16.0,1.0,0,row_598,kc1,
