dataset_name,model,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,probability,prediction,decision_threshold,is_correct,error_type,feature_family,feature_set,text_feature_column,uses_commit_text,artifact_schema_version,artifact_stage,artifact_id,artifact_group_key,artifact_created_at,source_results_table,model_path,split_mode,split_manifest_path,feature_metadata_json,num_features,training_mode,selection_rank,selected_reason,commit_text,la,ld,nf,ns,nd,entropy,ndev,lt,nuc,age,exp,rexp,sexp,jitline_split,commit_id,ent,nrev,rtime,hcmt,self,app,aexp,arexp,rrexp,asexp,rsexp,asawr,rsawr,N,V,L,D,I,E,B,T
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,6300caf01fd79df48c516dd3882028a26b5fe4b4,qt,0.3345298171043396,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,qgtkstyle : remove widget dependency from groupbox this patch makes it possible to draw a checkable groupbox without passing a widget pointer . task-number : qtbug-29867 change-id : i9b74bcffa0401c88f9dcbcd9816081b7f03a5173 reviewed-by : j-p nurmi < jpnurmi @ digia.com >,6.0,5.0,1.0,1.0,1.0,,17.0,,35.0,2573172.0,,561.0,,test,6300caf01fd79df48c516dd3882028a26b5fe4b4,0.0,2.0,16259.0,1.0,False,2.0,287.0,285.0,556.0,273.0,449.0,0.0203173661574966,0.0333679371199762,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,417fb3dc7a85675352afa0b0f9926d0c04a5af7e,qt,0.17192032933235168,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,do not compress qlayout-margin properties when writing ui files . qlayout : :margin is deprecated . [ do not cherry-pick to 4.8 . ] task-number : qtbug-27552 change-id : i8d25e31d3be0ad336557cc306c3c68e681f9033d reviewed-by : jarek kobus < jaroslaw.kobus @ digia.com >,1.0,30.0,2.0,1.0,1.0,,4.0,,13.0,3964212.0,,1300.0,,test,417fb3dc7a85675352afa0b0f9926d0c04a5af7e,0.205592508185083,2.0,26440.0,2.0,False,2.0,1297.0,1200.0,1203.0,1004.0,1007.0,0.0921426606766296,0.0924177133950674,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,aa23a18ad2d74232818aa70054b4a179a7a78dbb,qt,0.32237574458122253,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"update the lastposition with the full current position by only updating parts of the lastposition the axislock got confused , since the direction would be calculated from a mix of delta-movement and movements since touch begin . task-number : qtbug-23530 change-id : i6b886d4819b963aba18bb86154df172070399206 reviewed-by : robert griebl < robert.griebl @ nokia.com >",1.0,4.0,1.0,1.0,1.0,,3.0,,4.0,372486.0,,58.0,,test,aa23a18ad2d74232818aa70054b4a179a7a78dbb,0.0,2.0,44818.0,12.0,False,2.0,0.0,0.0,57.0,0.0,51.0,0.0002832861189801,0.0147308781869688,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,87192100ccd7ba04e81610ca7a74988462d795ae,qt,0.44566693902015686,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,fix a bug whereby the last descriptor of a service was always skipped this was caused by the service end handle being used as starting handle for the next service . very often the last service handle is a descriptor attribute . most debug output shifted to categorised logging . change-id : i6cdd4a6bc43a6290c42674c805d4be2da9d48977 reviewed-by : fabian bumberger < fbumberger @ rim.com >,55.0,9.0,2.0,2.0,2.0,,1.0,,15.0,82944.0,,388.0,,test,87192100ccd7ba04e81610ca7a74988462d795ae,0.954434002924965,2.0,35597.0,1.0,False,1.0,569.0,549.0,361.0,548.0,376.0,0.0218786115649782,0.0150241103096481,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,86bbe5a43a568b9d0136f8e72f3842419ae39ab2,qt,0.2887994945049286,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"cleanup tst_qapplication remove redundant includes , remove references to deprecated qapplication : :guiserver ( passing that has no effect anymore ) , and use qstylefactory instead of referencing qwindowstyle directly ( about to become an internal class ) . change-id : i08f94993a55ce6039c7694d8f7019cbd53594edc reviewed-by : caroline chao < caroline.chao @ digia.com > reviewed-by : j-p nurmi < jpnurmi @ digia.com >",46.0,46.0,1.0,1.0,1.0,,23.0,,46.0,3300873.0,,239.0,,test,86bbe5a43a568b9d0136f8e72f3842419ae39ab2,0.0,1.0,26678.0,1.0,False,2.0,188.0,186.0,236.0,85.0,117.0,0.0186470078057242,0.0255854293148308,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,1,1b34df6ea600bd361768be4091a255987e38f91c,qt,0.9060771465301514,1,0.6115847826004028,True,tp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,long live qopengltexture ! task-number : qtbug-33274 change-id : i9259d947d11f8ba330a2cd7f5620d8f1af0a804b reviewed-by : sean harmer < sean.harmer @ kdab.com > reviewed-by : gunnar sletta < gunnar.sletta @ digia.com >,3655.0,0.0,10.0,1.0,2.0,,23.0,,60.0,627176.8,,901.0,,test,1b34df6ea600bd361768be4091a255987e38f91c,0.54852702234331,13.0,10847929.0,12.0,False,2.0,323.0,317.0,735.0,293.0,815.0,0.0225460122699386,0.0625766871165644,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,91af3336344548d7540a3e6296879d7132eb0c55,qt,0.3620079457759857,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,fix qt namespace compilation . change-id : i259b5fde8e4d75d28def8650c4c9208accdf0bbe reviewed-by : rohan mcgovern < rohan.mcgovern @ nokia.com >,5.0,1.0,3.0,1.0,3.0,,3.0,,3.0,2441968.333333333,,551.0,,test,91af3336344548d7540a3e6296879d7132eb0c55,0.9206198357143052,3.0,199083.0,4.0,False,2.0,116.0,116.0,551.0,66.0,229.0,0.027027027027027,0.0927793465106898,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,da9d5016613d04f002c6433e2b3083143fec34cb,qt,0.7294992208480835,1,0.6115847826004028,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"fix managed : :as < > ( ) method the as < > casting method was not doing the right thing in 100 % of the cases . it only checked if the object in question was exactly of the type being asked for . it however did n't check if the object was derived from the type . this commit fixes this by adding a parent chain to the vtables , that is then being used to check this safely at runtime . change-id : i9e0b13adbda668aee8c7451e2bb71cd6d4e316d9 reviewed-by : simon hausmann < simon.hausmann @ digia.com >",111.0,96.0,44.0,2.0,9.0,,62.0,,590.0,75849.63636363637,,2903.0,,test,da9d5016613d04f002c6433e2b3083143fec34cb,0.8891134725792796,10.0,3401891.0,49.0,False,1.0,4309.0,2793.0,2175.0,3527.0,2239.0,0.1575984990619137,0.1000625390869293,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,08db29d5b89e05657ac19022f1ff32275201df78,qt,0.13725058734416962,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"make sure a profiling range is started for every handled signal if we allow an endrange ( ) without a startrange ( ) before the range nesting can get confused . also , it 's enough to check the existence of the profiler once . change-id : i255675d6e23505b6f29196c0470892f6d778e7b4 reviewed-by : simon hausmann < simon.hausmann @ digia.com >",8.0,8.0,1.0,1.0,1.0,,9.0,,30.0,268890.0,,2401.0,,test,08db29d5b89e05657ac19022f1ff32275201df78,0.0,2.0,4536.0,1.0,False,1.0,29.0,29.0,2048.0,27.0,1740.0,0.0014610728449175,0.0908474222500521,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,dc7a53d85685e7ed768cc2ec9f4e0374b6a137f5,qt,0.10869145393371582,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,convert construtors for qobjectwrapper change-id : ie35966670b8fdc0d924f05d77e03ad9ae0d5b4c2 reviewed-by : simon hausmann < simon.hausmann @ digia.com >,22.0,25.0,2.0,1.0,1.0,,9.0,,94.0,153467.0,,2851.0,,test,dc7a53d85685e7ed768cc2ec9f4e0374b6a137f5,0.7849920887641584,13.0,6442070.0,45.0,False,1.0,4256.0,2901.0,2252.0,3435.0,2171.0,0.1607711023769417,0.1016282987085906,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,1,268f4615dcf19aad3603833af83ba28eca886aa5,qt,0.47776567935943604,0,0.6115847826004028,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"fix flickable stopatbounds drag over , back , over behavior . a flickable with stopatbounds failed when : 1. position on a boundary . without lifting your finger : 2. attempt to drag beyond the boundary - > does n't drag 3. drag back to initiate dragging 4. attempt to quickly drag beyond the boundary . after 4 , the view should be back on the boundary , but it could get stuck a little short of the boundary . change-id : i9bfbb4293f4d464bddb97c5c37e9bb91ed7d48e4 reviewed-by : robin burchell < robin+qt @ viroteck.net >",93.0,19.0,2.0,2.0,2.0,,41.0,,87.0,549815.0,,472.0,,test,268f4615dcf19aad3603833af83ba28eca886aa5,0.9852281360342516,3.0,661793.0,3.0,False,1.0,24.0,19.0,272.0,24.0,452.0,0.0012015764683264,0.0217725656060751,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,cf9442c184f1cd4b3e8baba517fc757085cd5ea5,qt,0.31770002841949463,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,allow setting the config file location explicitly . this is a workaround for platforms where qstandardpaths is either broken or returning paths that are n't useful . change-id : i4f7fbb0ea068d0bf13dc4f572ddbd25ad6048053 reviewed-by : zsolt simon < zsolt.simon @ nokia.com >,6.0,2.0,1.0,1.0,1.0,,6.0,,17.0,762370.0,,14.0,,test,cf9442c184f1cd4b3e8baba517fc757085cd5ea5,0.0,1.0,5196.0,2.0,False,1.0,126.0,126.0,14.0,98.0,10.0,0.0154784240150093,0.0017198248905565,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,1,d06de7f919f64b6e3d251b6644e2aba27751f030,qt,0.7453952431678772,1,0.6115847826004028,True,tp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,qdoc : rename qt3 support pages to compatibility pages . task-number : qtbug-24849 change-id : i9453e38372f909d75bb4fb8642dc9bd7b993aa7e reviewed-by : martin smith < martin.smith @ nokia.com >,13.0,19.0,4.0,1.0,1.0,,4.0,,5.0,413078.25,,227.0,,test,d06de7f919f64b6e3d251b6644e2aba27751f030,0.871018072054203,1.0,100752.0,2.0,False,2.0,206.0,206.0,227.0,73.0,74.0,0.0130121329347634,0.013187972569017,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,3d466cbcbb37a00c94e233830d90bacd4ce2aac8,qt,0.17266784608364105,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,accessibility : implement getversion and getlocale in app adaptor . change-id : i73a49b22add9e268907025dd0bf7ec76e7fd0c0b reviewed-by : morten johan sørvig < morten.sorvig @ digia.com >,8.0,0.0,1.0,1.0,1.0,,5.0,,10.0,200.0,,2390.0,,test,3d466cbcbb37a00c94e233830d90bacd4ce2aac8,0.0,2.0,1250998.0,5.0,False,3.0,366.0,333.0,2220.0,335.0,1512.0,0.033349875930521,0.1501736972704714,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,a633d80efe1c4f3a5c5e05bb8b2673172e05b9b4,qt,0.45032039284706116,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,"fix font substitutions . - remove remains of platform-specific substitution tables in qtgui . - deprecate qfont : :removesubstitution ( ) in favour of qfont : :removesubstitutions ( ) ( as suggested in the comments ) . - clean up substitution code , remove postfix operator++ on iterators and repeated invocation of .end ( ) . change-id : i2e82e4ce2dd357d49e4d2b7fd6f95785acfcda95 reviewed-by : miikka heikkinen < miikka.heikkinen @ digia.com > reviewed-by : lars knoll < lars.knoll @ nokia.com >",22.0,35.0,2.0,1.0,1.0,,12.0,,23.0,528075.0,,1267.0,,test,a633d80efe1c4f3a5c5e05bb8b2673172e05b9b4,0.4288109647301171,3.0,1476500.0,5.0,False,3.0,611.0,610.0,1266.0,473.0,1070.0,0.0743063176046402,0.1678946543345351,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,0b190b7114c816689eeb8478ea5151732bc7a5de,qt,0.4317929744720459,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,fixed distance field text when using non-opaque colors . the alpha has to be premultiplied before passing the color to the shader . change-id : if22f0e0892eb4330d5f7398bea2710fce18c4dcb reviewed-by : gunnar sletta < gunnar.sletta @ digia.com >,20.0,6.0,2.0,1.0,1.0,,12.0,,20.0,89629.0,,1002.0,,test,0b190b7114c816689eeb8478ea5151732bc7a5de,0.7793498372920851,3.0,1364436.0,3.0,False,3.0,102.0,85.0,820.0,95.0,897.0,0.0073445030984622,0.0687017060668655,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,0dd07e7e57875bbaefbc264c621ef191060efc6d,qt,0.09845989942550659,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,windeployqt : fix informational output spaces were missing and the executable was printed twice . change-id : ib5ea86a0f32ee345a61f37655d58e5665ef4153d reviewed-by : friedemann kleint < friedemann.kleint @ digia.com >,2.0,2.0,1.0,1.0,1.0,,4.0,,27.0,155610.0,,2746.0,,test,0dd07e7e57875bbaefbc264c621ef191060efc6d,0.0,2.0,22013.0,1.0,False,1.0,957.0,634.0,1836.0,434.0,2112.0,0.021435963139999,0.1041245749765929,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,85594bd972c1aa9b3f92640d1624822e636431fb,qt,0.5937871336936951,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,qfileinfo autotest - do n't fail on default configured windows systems ntfs file access times are disabled by default since windows 6 for performance reasons . the test now checks the registry setting and reports xfail if access times are disabled . change-id : ia84ed0c8736e6c7d5817425006f6115d9f3e70a4 reviewed-by : joão abecasis < joao.abecasis @ nokia.com >,12.0,0.0,1.0,1.0,1.0,,6.0,,19.0,91326.0,,213.0,,test,85594bd972c1aa9b3f92640d1624822e636431fb,0.0,1.0,100681.0,1.0,False,2.0,85.0,85.0,213.0,41.0,103.0,0.0214833759590792,0.0531969309462915,,,,,,,,
