dataset_name,model,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,label,module_id,project_name,probability,prediction,decision_threshold,is_correct,error_type,feature_family,feature_set,text_feature_column,uses_commit_text,artifact_schema_version,artifact_stage,artifact_id,artifact_group_key,artifact_created_at,source_results_table,model_path,split_mode,split_manifest_path,feature_metadata_json,num_features,training_mode,selection_rank,selected_reason,confidence,representative_group,top_shap_feature_1,top_shap_feature_2,top_shap_feature_3,top_shap_features,commit_text,la,ld,nf,ns,nd,entropy,ndev,lt,nuc,age,exp,rexp,sexp,jitline_split,commit_id,ent,nrev,rtime,hcmt,self,app,aexp,arexp,rrexp,asexp,rsexp,asawr,rsawr,N,V,L,D,I,E,B,T
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,432a48b8f2d9ebaef1bd7be4a168a45524faaf68,qt,0.9491718411445618,1,0.6115847826004028,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9491718411445618,fp,la,age,nf,"la,age,nf",support remote import paths probe for installed modules in import path elements which are not local to the machine . note that all local paths in the import path list will be tried before any remote locations are probed . task-number : qtbug-21386 change-id : i4f7b9e54e54c1d62a5e7cb7f059ee1e9319ef054 reviewed-by : chris adams < christopher.adams @ nokia.com >,878.0,417.0,10.0,2.0,4.0,,21.0,,95.0,921707.2,,288.0,,test,432a48b8f2d9ebaef1bd7be4a168a45524faaf68,0.542763402544532,10.0,1463662.0,12.0,False,2.0,122.0,122.0,288.0,116.0,281.0,0.0116059914691002,0.0279734153357801,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,29993ff8e91715bdfbaf964c91e07a112f6d2a24,qt,0.9385647177696228,1,0.6115847826004028,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9385647177696228,fp,la,age,nf,"la,age,nf","refactor spriteengine out of stochasticengine also add particlegroups which use only stochasticstates simplistic change for now , just to focus the api for the particle system . particlegroup elements replace the particlestates property on the system , and the term `` group '' is now used more consistently . change-id : i6456f9c521b8166ccd94ea953275557bcfbf6423 reviewed-on : http : //codereview.qt-project.org/4699 reviewed-by : alan alpert < alan.alpert @ nokia.com >",422.0,277.0,24.0,1.0,2.0,,7.0,,52.0,566887.25,,87.0,,test,29993ff8e91715bdfbaf964c91e07a112f6d2a24,0.7667292010303326,3.0,18621.0,1.0,True,1.0,87.0,87.0,87.0,81.0,81.0,0.0606508875739644,0.0606508875739644,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,14228a41471a327f6e600220a795a1c6cb23c2b2,qt,0.9357175827026367,1,0.6115847826004028,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9357175827026367,fp,la,age,nf,"la,age,nf","support margins in flickable . it is sometimes desireable to leave a margin/add decoration around the content of a flickable . this adds topmargin , leftmargin , bottommargin rightmargin , xorigin and yorigin properties to flickable . task-number : qtbug-21362 change-id : ia24ea4c63e7a8de683b68100baac782c6f3a66bb reviewed-on : http : //codereview.qt-project.org/5445 reviewed-by : bea lam < bea.lam @ nokia.com >",367.0,36.0,9.0,2.0,4.0,,10.0,,56.0,16406.0,,166.0,,test,14228a41471a327f6e600220a795a1c6cb23c2b2,0.8357694089782974,1.0,246307.0,1.0,False,2.0,137.0,137.0,166.0,136.0,161.0,0.0768799102132435,0.0909090909090909,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,831c6a4ec263b0f3237db488005cdb69989cfa49,qt,0.007996747270226479,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9920032620429993,tn,la,age,nf,"la,age,nf","remove unused variable , found by icc 14 qxslttokenizer.cpp ( 700 ) : warning # 177 : variable `` val '' was declared but never referenced const qstringref val ( m_currentattributes.value ( commonnamespaces : :xml , qlatin1string ( `` space '' ) ) ) ; ^ change-id : ic806bf1e9c22ead8680907b0e22794d7b07dcc90 reviewed-by : mitch curtis < mitch.curtis @ digia.com >",0.0,1.0,1.0,1.0,1.0,,3.0,,5.0,32205151.0,,275.0,,test,831c6a4ec263b0f3237db488005cdb69989cfa49,0.0,1.0,35085.0,1.0,False,1.0,2626.0,1688.0,218.0,2289.0,220.0,0.1222898643597137,0.0118017729360247,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,5728239d7490ad00da3109f03aeab5c9ebb182be,qt,0.00804147869348526,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.991958498954773,tn,la,age,nf,"la,age,nf",change copyrights from nokia to digia change copyrights and license headers from nokia to digia change-id : i5b63c06bf0e6e45f5b00669f749e5e136ddc2f9d reviewed-by : janne anttila < janne.anttila @ digia.com > reviewed-by : lars knoll < lars.knoll @ digia.com >,0.0,0.0,2.0,1.0,2.0,,1.0,,3.0,21234942.0,,1463.0,,test,5728239d7490ad00da3109f03aeab5c9ebb182be,0.0,2.0,40553.0,2.0,False,3.0,311.0,282.0,1334.0,2.0,18.0,0.0769230769230769,0.4871794871794871,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,ec4c93a852ddc1d1437232241de492ad20d4cbb1,qt,0.009907025843858719,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9900929927825928,tn,la,age,nf,"la,age,nf",remove unsused local variables from tst_collections change-id : i4ca1862d29432ca83b90024664b548ea0eef26c0 reviewed-by : thiago macieira < thiago.macieira @ intel.com >,0.0,2.0,1.0,1.0,1.0,,2.0,,3.0,324.0,,2897.0,,test,ec4c93a852ddc1d1437232241de492ad20d4cbb1,0.0,1.0,101886.0,1.0,False,1.0,944.0,624.0,1699.0,361.0,832.0,0.0514423760125053,0.1183743072331959,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,64dd24ae0744bce0fdd218cd1fb373746c7f079e,qt,0.010251475498080254,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9897485375404358,tn,la,age,nf,"la,age,nf",remove duplicated call to qgraphicsscenemouseevent : :setbuttons . task-number : qtbug-8061 change-id : i1326d6b3d6c6b7c3f6dc383aa5fe66d5e1f0b229 reviewed-by : laszlo papp < lpapp @ kde.org > reviewed-by : giuseppe d'angelo < giuseppe.dangelo @ kdab.com > reviewed-by : andreas aardal hanssen < andreas @ hanssen.name >,0.0,1.0,1.0,1.0,1.0,,16.0,,27.0,7155215.0,,776.0,,test,64dd24ae0744bce0fdd218cd1fb373746c7f079e,0.0,1.0,166107.0,4.0,False,3.0,14.0,11.0,628.0,11.0,687.0,0.0007948599059415,0.0455719679406504,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,248f29075e84cf57529ce7678c21e13a0fbf4a7e,qt,0.010602599009871483,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.989397406578064,tn,la,age,nf,"la,age,nf","qfeatures : allow qfilesystemmodel without qfilesystemwatcher as of 373e44d , qfilesystemmodel can be built without qfilesystemwatcher support , making this define incorrect . change-id : i1c18dc4f323f94b43f4e49646911fd06b0f01f73 reviewed-by : sérgio martins < sergio.martins @ kdab.com > reviewed-by : friedemann kleint < friedemann.kleint @ digia.com >",0.0,3.0,1.0,1.0,1.0,,22.0,,36.0,14506931.0,,2297.0,,test,248f29075e84cf57529ce7678c21e13a0fbf4a7e,0.0,2.0,263948.0,4.0,False,3.0,57.0,57.0,1725.0,39.0,1754.0,0.0024058703235895,0.1055575604474918,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,831c6a4ec263b0f3237db488005cdb69989cfa49,qt,0.007996747270226479,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9920032620429993,correct,la,age,nf,"la,age,nf","remove unused variable , found by icc 14 qxslttokenizer.cpp ( 700 ) : warning # 177 : variable `` val '' was declared but never referenced const qstringref val ( m_currentattributes.value ( commonnamespaces : :xml , qlatin1string ( `` space '' ) ) ) ; ^ change-id : ic806bf1e9c22ead8680907b0e22794d7b07dcc90 reviewed-by : mitch curtis < mitch.curtis @ digia.com >",0.0,1.0,1.0,1.0,1.0,,3.0,,5.0,32205151.0,,275.0,,test,831c6a4ec263b0f3237db488005cdb69989cfa49,0.0,1.0,35085.0,1.0,False,1.0,2626.0,1688.0,218.0,2289.0,220.0,0.1222898643597137,0.0118017729360247,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,5728239d7490ad00da3109f03aeab5c9ebb182be,qt,0.00804147869348526,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.991958498954773,correct,la,age,nf,"la,age,nf",change copyrights from nokia to digia change copyrights and license headers from nokia to digia change-id : i5b63c06bf0e6e45f5b00669f749e5e136ddc2f9d reviewed-by : janne anttila < janne.anttila @ digia.com > reviewed-by : lars knoll < lars.knoll @ digia.com >,0.0,0.0,2.0,1.0,2.0,,1.0,,3.0,21234942.0,,1463.0,,test,5728239d7490ad00da3109f03aeab5c9ebb182be,0.0,2.0,40553.0,2.0,False,3.0,311.0,282.0,1334.0,2.0,18.0,0.0769230769230769,0.4871794871794871,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,ec4c93a852ddc1d1437232241de492ad20d4cbb1,qt,0.009907025843858719,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9900929927825928,correct,la,age,nf,"la,age,nf",remove unsused local variables from tst_collections change-id : i4ca1862d29432ca83b90024664b548ea0eef26c0 reviewed-by : thiago macieira < thiago.macieira @ intel.com >,0.0,2.0,1.0,1.0,1.0,,2.0,,3.0,324.0,,2897.0,,test,ec4c93a852ddc1d1437232241de492ad20d4cbb1,0.0,1.0,101886.0,1.0,False,1.0,944.0,624.0,1699.0,361.0,832.0,0.0514423760125053,0.1183743072331959,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,64dd24ae0744bce0fdd218cd1fb373746c7f079e,qt,0.010251475498080254,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9897485375404358,correct,la,age,nf,"la,age,nf",remove duplicated call to qgraphicsscenemouseevent : :setbuttons . task-number : qtbug-8061 change-id : i1326d6b3d6c6b7c3f6dc383aa5fe66d5e1f0b229 reviewed-by : laszlo papp < lpapp @ kde.org > reviewed-by : giuseppe d'angelo < giuseppe.dangelo @ kdab.com > reviewed-by : andreas aardal hanssen < andreas @ hanssen.name >,0.0,1.0,1.0,1.0,1.0,,16.0,,27.0,7155215.0,,776.0,,test,64dd24ae0744bce0fdd218cd1fb373746c7f079e,0.0,1.0,166107.0,4.0,False,3.0,14.0,11.0,628.0,11.0,687.0,0.0007948599059415,0.0455719679406504,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,248f29075e84cf57529ce7678c21e13a0fbf4a7e,qt,0.010602599009871483,0,0.6115847826004028,True,tn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.989397406578064,correct,la,age,nf,"la,age,nf","qfeatures : allow qfilesystemmodel without qfilesystemwatcher as of 373e44d , qfilesystemmodel can be built without qfilesystemwatcher support , making this define incorrect . change-id : i1c18dc4f323f94b43f4e49646911fd06b0f01f73 reviewed-by : sérgio martins < sergio.martins @ kdab.com > reviewed-by : friedemann kleint < friedemann.kleint @ digia.com >",0.0,3.0,1.0,1.0,1.0,,22.0,,36.0,14506931.0,,2297.0,,test,248f29075e84cf57529ce7678c21e13a0fbf4a7e,0.0,2.0,263948.0,4.0,False,3.0,57.0,57.0,1725.0,39.0,1754.0,0.0024058703235895,0.1055575604474918,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,1,cd45bdc20556b3a18d9fc5cf60dd2b7b0a49aa8c,qt,0.03579941391944885,0,0.6115847826004028,False,fn,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9642006158828735,incorrect,la,age,nf,"la,age,nf",write pretty androidmanifest.xml change-id : i11d09940d28f13f1e1d9939ee46e2c321d8cb2a9 reviewed-by : eskil abrahamsen blomfeldt < eskil.abrahamsen-blomfeldt @ digia.com >,0.0,0.0,1.0,1.0,1.0,,5.0,,33.0,16.0,,625.0,,test,cd45bdc20556b3a18d9fc5cf60dd2b7b0a49aa8c,0.0,1.0,244666.0,1.0,False,1.0,74.0,73.0,438.0,72.0,592.0,0.0038136035941907,0.0309789990596593,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,cee63e2c17c8e83a4366741da0cbd5fc852e5835,qt,0.9571881294250488,1,0.6115847826004028,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9571881294250488,incorrect,la,age,nf,"la,age,nf","cocoa : qmenu refactor . this change prepares for enabling native menus on os x . move code from src/widgets to cocoa : - qcocoaapplicaiton - qcocoaapplicaitondelegate - qcocoamenuloader - qcocoamenu - qmenu_mac - misc helpers to qcocoahelpers create a qnsapplication and qcocoaapplicationdelegate at application startup . new lighthouse api : - class qplatformmenu - class qplatformmenubar - qplatformintegration : :createplatformmenu ( ) - qplatformintegration : :createplatformmenubar ( ) platforms that wants a native menu integration subclasses qplatformmenu [ |bar ] and implements the create function . the default implementation returns 0 , which causes qmenu to use the standard qt menus . this api is based on the current native menu abstraction that mac , wince and s60 uses in qt 4 . the main difference is that the platform classes are proper standalone classes and not # ifdeffed into qmenuprivate . change-id : i3da41f80b0ae903a476937908b1f9b88014b7954 reviewed-on : http : //codereview.qt.nokia.com/4068 reviewed-by : morten johan sørvig < morten.sorvig @ nokia.com >",197.0,352.0,22.0,2.0,9.0,,9.0,,18.0,153115.76923076922,,20.0,,test,cee63e2c17c8e83a4366741da0cbd5fc852e5835,0.8687491325521273,5.0,512169.0,1.0,True,1.0,20.0,20.0,20.0,19.0,19.0,0.0165289256198347,0.0165289256198347,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,5a67cd24955da6c3ac27cbbd5e08cf9ce9fa88b9,qt,0.9543601274490356,1,0.6115847826004028,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9543601274490356,incorrect,la,age,nf,"la,age,nf",windows : add dialog helpers for native dialogs . implement qplatformdialoghelper for file dialogs based on ifiledialog . add prototypical implementation of color dialogs . change-id : if3c7470be6c0b8fbf8cfea1b6638bda43afafea7 reviewed-by : oliver wolff < oliver.wolff @ nokia.com >,1064.0,0.0,8.0,1.0,1.0,,5.0,,13.0,802724.625,,158.0,,test,5a67cd24955da6c3ac27cbbd5e08cf9ce9fa88b9,0.184225896929899,2.0,9683.0,2.0,False,2.0,154.0,154.0,158.0,134.0,137.0,0.0587467362924282,0.0600522193211488,,,,,,,,
qt,xgb,,,,,,,,,,,,,,,,,,,,,,0,432a48b8f2d9ebaef1bd7be4a168a45524faaf68,qt,0.9491718411445618,1,0.6115847826004028,False,fp,metrics_plus_commit_text,metrics_plus_commit_text,commit_text,True,paper-v1,error_analysis,qt::xgb::training,qt::xgb,,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\results\tables\hybrid_tfidf_results.csv,C:\Users\Dam Hieu\Desktop\CNDM - VIẾT BÁO + KLTN\prototype\models\hybrid_tfidf\xgb_qt.joblib,jitline_native_split,,"{'feature_family': 'metrics_plus_commit_text', 'num_features': 1022}",1022,hybrid_tfidf,1,Selected by recall then f1 using validation metrics within dataset under policy hybrid_validation_then_tuned,0.9491718411445618,incorrect,la,age,nf,"la,age,nf",support remote import paths probe for installed modules in import path elements which are not local to the machine . note that all local paths in the import path list will be tried before any remote locations are probed . task-number : qtbug-21386 change-id : i4f7b9e54e54c1d62a5e7cb7f059ee1e9319ef054 reviewed-by : chris adams < christopher.adams @ nokia.com >,878.0,417.0,10.0,2.0,4.0,,21.0,,95.0,921707.2,,288.0,,test,432a48b8f2d9ebaef1bd7be4a168a45524faaf68,0.542763402544532,10.0,1463662.0,12.0,False,2.0,122.0,122.0,288.0,116.0,281.0,0.0116059914691002,0.0279734153357801,,,,,,,,
